message,sender_label,receiver_label,score_delta,speaker,receiver,game_id,message_position,season,year
of course if austria got squirrely and took bulgaria itd be a disaster for both of us,1,True,2,russia,turkey,9,53,Fall,1902
i could also have rumania support an attack on bulgaria to cut support if he sees an attack coming from there and even possibly take it if you like but that has some risks attached i think,1,True,2,russia,turkey,9,54,Fall,1902
an attack on serbia sorry,1,True,2,russia,turkey,9,55,Fall,1902
yea greece just retreats to bul then and it gets messy for me,1,True,-2,turkey,russia,9,56,Fall,1902
oh yeah they would wouldnt they i didnt even think of the retreat tbh ill support you to hold then,1,True,2,russia,turkey,9,57,Fall,1902
if you want to get fancy we could both tap ser and with tun hitting greece bul would be safe  that does put rum at risk tho so its a bit dicey,1,True,-2,turkey,russia,9,58,Fall,1902
yeah id rather keep rumania in place just in case the austrians decide to throw all their force behind it,1,True,2,russia,turkey,9,59,Fall,1902
alright thats fair just putting the option out there,1,True,-2,turkey,russia,9,60,Fall,1902
yeah so then weve got black sea and bulgaria supporting rumania then possibly ukraine if the italians get austria to tell them their plans and it turns out that they intends to throw all of their forces behind an attack there,1,True,2,russia,turkey,9,61,Fall,1902
depending on what the italians can tell us we might also need bla to support bul in case bud taps rum but pretty much that yea,1,True,-2,turkey,russia,9,62,Fall,1902
of course the intelligence we get defines our strategy i just hope that the austrians didnt go afk for the rest of the night until the orders hit like they normally do,1,True,2,russia,turkey,9,63,Fall,1902
speaking of going afk i have to go take a final exam now but im pretty sure my orders are set anyways ,1,True,-2,turkey,russia,9,64,Fall,1902
unless the italians deliver something earth shattering i think so yes good luck on your test,1,True,2,russia,turkey,9,65,Fall,1902
thanks p,1,True,-2,turkey,russia,9,66,Fall,1902
are you alright if i build an army in sevastopol,1,True,3,russia,turkey,9,67,Winter,1902
id rather see it in moscow to be honest but if you feel like its necessary i wont object too much,1,True,-3,turkey,russia,9,68,Winter,1902
i just want to keep the austrians guessing about what i intend to do with that plus i already convinced them again that im on their side despite having supported you for two turns now so it might be important to speed things up to keep up the pretense that i might think about going toward you keep them confused yknow,1,True,3,russia,turkey,9,69,Winter,1902
alright thats fair just as long as theyre the one getting tricked p,1,True,-3,turkey,russia,9,70,Winter,1902
think the italians and i are supporting you into serbia first turn and then me to budapest the second that scan as far as what you know,1,True,3,russia,turkey,9,71,Winter,1902
that sounds like what the italians proposed to me yea,1,True,-3,turkey,russia,9,72,Winter,1902
excellent thatll leave the austrians on the ropes we can think about moving on the italians after that depending on the situation,1,True,3,russia,turkey,9,73,Winter,1902
sorry for the deception  i only decided at the last minute and i also didnt want any leaks getting to italy,1,False,-3,turkey,russia,9,74,Fall,1903
i understand but its not like im gonna leak to them anyways,1,True,3,russia,turkey,9,75,Fall,1903
as long as youll help galicia move into budapest i dont mind,1,True,3,russia,turkey,9,76,Fall,1903
meaning that youll poke serbia to break any possible support of course,1,True,3,russia,turkey,9,77,Fall,1903
alright will do thanks for understanding,1,True,-3,turkey,russia,9,78,Fall,1903
 oof ,1,True,-7,turkey,russia,9,79,Spring,1904
yeah sorry for what its worth i fuckin hate doing this whole betrayal thing to people its the worst part of this game ,1,True,7,russia,turkey,9,80,Spring,1904
greetings russia  we dont have too much to discuss early on but i was curious on whether or not you were planning to move a moscow  st petersburg where you could make a play for norway  and likewise was curious whether you planned to order f sevestapol  black sea or else allow turkey to occupy it  its early but we might have room to cooperate against england or germany in the future lets keep in touch good luck,1,True,-1,france,russia,9,0,Spring,1901
id be very interested in organizing a group effort against britain right now i likely wont move to saint petersburg the first turn in case the germans try something but im definitely bouncing in the black sea,1,True,1,russia,france,9,1,Spring,1901
understood whats your plan then   you might consider moscow to livonia which would still improve your situation in the north since you could convoy to sweden and then build in stp while also helping to cover warsaw  or else you could just commit both of your armies to the south,1,True,-1,france,russia,9,2,Spring,1901
ive spoken with the germans and a group effort against the british is likely im still considering various ways to secure my position better but i think keeping one army put in moscow offers the best stability for the time being if the germans are telling the truth it will likely move to secure a spot in finland in the second year,1,True,1,russia,france,9,3,Spring,1901
i would advise against staying put both ukraine and livonia can defend 34 of your centers st petersburg  cant be attacked year 1 and the risk to sevestapol is nominal in year 1 since even if he goes all out you bounce him out of black sea and he can only make an unsupported attempt from armenia,1,True,-1,france,russia,9,4,Spring,1901
going to livonia is just as good for defending against germany but gives you more options in the north,1,True,-1,france,russia,9,5,Spring,1901
perhaps youre right but an emergency is more likely to materialize in the south in the rare case that austria might deploy full strength against me and the utility of remaining in moscow in that case is much greater i prefer the overall flexibility to the ability to deploy quickly to scandinavia personally,1,True,1,russia,france,9,6,Spring,1901
if you are concerned about the worst case on defense i would order a warsaw  galicia and a moscow  ukraine,1,False,-1,france,russia,9,7,Spring,1901
the absolute worst case is  a berlin  prussia or silesia a smyrna  armenia f ankara  black sea a vienna  galicia a budapest s a vienna  galicia or  rumania,1,True,-1,france,russia,9,8,Spring,1901
even in that nightmare scenario you can defend all your centers with a ukraine s sev h if austria went to rumania or support warsaw if they went to galicia with support,1,False,-1,france,russia,9,9,Spring,1901
i have to be careful not to provoke a worst case through concern for it remaining in moscow on the first turn only marginally reduces my ability on the second turn in the north while it retains the ability to support go south quickly if all goes wrong,1,True,1,russia,france,9,10,Spring,1901
im greatly tempted to take that army to finland in any case,1,True,1,russia,france,9,11,Spring,1901
have you talked to italy even if youre not going for an austrian offensive they could provide a hedge against an eastward move by austria you can also deny working together in the event that austria is offended by this,1,True,-1,france,russia,9,12,Spring,1901
the italians have been relatively tight lipped they havent spoken much more than the austrians and the austrians havent spoken at all which is concerning to say the least,0,True,1,russia,france,9,13,Spring,1901
thats interesting in my experience with italy russia is the one country you can rely on since theyre a potential ally against either austria or turkey its strange that they havent been recruiting your alliance,1,True,-1,france,russia,9,14,Spring,1901
i havent heard from austria either theyre the one player i havent heard from,1,True,-1,france,russia,9,15,Spring,1901
well thats reassuring at least are the germans on board for a sea lion in your opinion they havent responded to my counterproposal after they requested they get norway hard to tell if they are unsatisfied or if they simply havent had time to respond,1,True,1,russia,france,9,16,Spring,1901
my conversation with germany was very brief all i know is that they agreed to a bounce on burgundy which is kind of a no brainer for them if they believe that i am going to burgundy which i am and i told them so,1,True,-1,france,russia,9,17,Spring,1901
alright they probably spoke to you in the same window of time that they did to me did you talk about which of you gets belgium,1,True,1,russia,france,9,18,Spring,1901
we did not since i am expecting to get bounced in burgundy and am not planning to enter the channel in year 1 i will likely have no say in the belgian question,1,True,-1,france,russia,9,19,Spring,1901
i am happy to let england and germany fight for it,1,True,-1,france,russia,9,20,Spring,1901
well that reinforces my wish to disallow the germans the use of norway if hes likely to get belgium then he certainly doesnt need it,1,True,1,russia,france,9,21,Spring,1901
indeed seems like a rather greedy fellow,1,True,-1,france,russia,9,22,Spring,1901
if i was less concerned about the british id not consider them as highly for alliance temporary or otherwise,1,True,1,russia,france,9,23,Spring,1901
interesting sentiment what makes you so so concerned about the british,1,True,-1,france,russia,9,24,Spring,1901
ive seen too many russias undone by british armies in st petersburg their advantage in navy can easily push you out of scandinavia and your only means to create fleets in the north of all russias existential threats theyre the worst one because theyre britains easiest target,1,True,1,russia,france,9,25,Spring,1901
at the risk of harping on the same points this is part of why i find its important to maintain a strong presence in the north,1,True,-1,france,russia,9,26,Spring,1901
with an army in st petersburg ideally and a fleet in sweden not only can you pretty comfortably keep the english out of st petersburg you have pretty good odds of evicting them from norway,1,True,-1,france,russia,9,27,Spring,1901
you could even bounce them in norway where they would end up without a build,1,True,-1,france,russia,9,28,Spring,1901
i get that i just dont see livonia as having any particular utility that moscow doesnt have aside from the ability to convoy to sweden or finland but sweden is a position better served by a fleet anyways finland though is a place built for armies but i could get there easier via st petersburg id like to bounce the brits in norway but its imperative to keep st petersburg free for the 1902 build so that i can get a fleet there,1,True,1,russia,france,9,29,Spring,1901
i do think that livonia strengthens your position in the north but its more helpful if your target enemy is germany than england it allows you to convoy into sweden in fall 1901 build in st petersburg and then use a st petersburg and a sweden to pressure norway while f gulf of bothnia goes to the baltic,1,True,-1,france,russia,9,30,Spring,1901
if you commit three units to the south or stay in moscow youll have at most one fleet and one army in the north if you go to st petersburg youll have that number at minimum and if you convoy to sweden you can realistically get to two fleets and an army,1,True,-1,france,russia,9,31,Spring,1901
i admit that the concept is warming on me it also doesnt telegraph to the british that you dont trust them,1,True,1,russia,france,9,32,Spring,1901
st petersburg is vaguely unfriendly but one which england may not feel pressured to take action on especially if they are under pressure elsewhere however they will most likely see a move to livonia as an antigerman or a defensive move than one against them,1,True,-1,france,russia,9,33,Spring,1901
true though the german perception of the move is a concern as much as i dont relish them as allies i especially dont need them as enemies,1,True,1,russia,france,9,34,Spring,1901
i personally think you can probably spin it as a defensive move but i will acknowledge that its hard to be sure when germany has been so tight lipped,1,True,-1,france,russia,9,35,Spring,1901
right i just need more communication all around me honestly ive only really come to a decisive conclusion with the turks,1,True,1,russia,france,9,36,Spring,1901
yeah other than yourself turkey and italy have been the only other powers who have been really talkative,1,True,-1,france,russia,9,37,Spring,1901
ive spoken to england and germany enough to get the key points of alignments across but not enough to build a relationship austria has been totally silent,1,True,-1,france,russia,9,38,Spring,1901
the italians have only talked to me briefly and the turks and i just about talked enough to agree to stay out of each others way and to organize a bounce in the black sea,1,True,1,russia,france,9,39,Spring,1901
thats the same level as my discussion with germany  to align to stay out of each others way,1,True,-1,france,russia,9,40,Spring,1901
maybe its a time zone issue see if they talk overnight,1,True,-1,france,russia,9,41,Spring,1901
perhaps i just hope the austrians arent deadonarrival,1,True,1,russia,france,9,42,Spring,1901
i mean if they are you are likely to be one of the beneficiaries i should be the one saying that,1,True,-1,france,russia,9,43,Spring,1901
youre right its just a much less interesting situation if i just get to walk into budapest andor vienna,1,True,1,russia,france,9,44,Spring,1901
yeah fair enough although its only marginally worse than austria just rolling over in the face of a juggernaut alliance as happens far too often,1,True,-1,france,russia,9,45,Spring,1901
thats true austria really bums people out but tbh its my favorite to play,1,True,1,russia,france,9,46,Spring,1901
the germans are really stuck on norway for some reason,1,True,1,russia,france,9,47,Spring,1901
those cheeky sons of bitches the germans had me so goddamn worried about getting bounced in sweden and they didnt even go to denmark turn one,1,True,1,russia,france,9,48,Fall,1901
sorry for not responding sooner i got a little drunk last night but yeah austria isnt the strongest country but playing austria is kind of exciting in a way seems like in this game both you and germany are in good terms with them so theyll probably be alright at least for now,1,True,-1,france,russia,9,49,Fall,1901
yeah so long as they dont make any terrible mistakes,1,,1,russia,france,9,50,Fall,1901
fixating on norway and then not even going to denmark is really strange not sure they can even get to norway any time soon their move to holland instead is a little annoying for me and england but shouldnt be the end of the world,1,True,-1,france,russia,9,51,Fall,1901
yeah i might just take norway myself not any time soon mind i need to get things relatively resolved in the south far before that,1,True,1,russia,france,9,52,Fall,1901
yeah its hard for england to set up a strong defensive position in norway and if they were in such a position theyd probably push onwards to stp so as long as you sort things out defensively you can probably evict england later,1,True,-1,france,russia,9,53,Fall,1901
the english are getting rather unorthodox arent they,1,True,1,russia,france,9,54,Winter,1901
to be fair thats partly because they successfully anticipated an unorthodox move by germany to vacate holland,1,True,-1,france,russia,9,55,Winter,1901
and you i see you decided not to convoy to sweden,1,True,-1,france,russia,9,56,Winter,1901
army wouldnt do much good up there still want to be able to pivot away if other issues arise better to potentially get the fleet out of the baltic,1,True,1,russia,france,9,57,Winter,1901
if you convoy you could get to the baltic anyways while having a sweden which pressures both denmark and norway as opposed to the passive a livonia,1,True,-1,france,russia,9,58,Winter,1901
no i mean out of the baltic the whole body of water to the skagerrak potentially,1,True,1,russia,france,9,59,Winter,1901
oh thats more interesting,1,True,-1,france,russia,9,60,Winter,1901
you would definitely need to get through england to get anywhere in that direction does that mean youre thinking of building in stp nc,1,True,-1,france,russia,9,61,Winter,1901
indeed its all a future thing though ive got no plans as yet for anything like that gotta resolve the south a bit better first and yeah im definitely building a fleet in stp nc cant afford the brits deciding that i look like an easy target,1,True,1,russia,france,9,62,Winter,1901
words to live by and i assume the second build will be an army in warsaw where do you stand regarding turkey and austria,1,True,-1,france,russia,9,63,Winter,1901
warsaws neutral ground as agreed with the germans so the second comes in moscow,1,True,1,russia,france,9,64,Winter,1901
as far as turkey and austria goes im inconclusive austria doesnt talk much but then again neither does turkey,0,True,1,russia,france,9,65,Winter,1901
i feel like if you build in moscow and already have a unit standing by in livonia you could very easily end up being very passive,1,True,-1,france,russia,9,66,Winter,1901
also i just noticed turkeys move to armenia,1,True,-1,france,russia,9,67,Winter,1901
yeah turkey and i are having a nice talk about that as much as can be but they dont seem particularly determined to come after me considering they didnt touch the black sea that definitely contributes to the south being inconclusive as i said,1,True,1,russia,france,9,68,Winter,1901
they can though at least if theyre not afraid of the austrians they would just build a fleet in ankara and support themsleves in,1,True,-1,france,russia,9,69,Winter,1901
that would be intensely concerning but i very seriously doubt that austria would be on board and even if they are i dont feel as though the italians would be interested,1,True,1,russia,france,9,70,Winter,1901
thats true i guess if you feel comfortable with austria and italy its a reasonable position,1,True,-1,france,russia,9,71,Winter,1901
right barring a worst case scenario the situation in the south is stable at least,1,True,1,russia,france,9,72,Winter,1901
but not especially looking to go on the offensive,1,True,-1,france,russia,9,73,Winter,1901
oh i will be just depends on which one ends up being more convincing in the next halfday,1,True,1,russia,france,9,74,Winter,1901
odd choice to build the fleet in brest,1,True,1,russia,france,9,75,Spring,1902
without any fleets in the north i will be too vulnerable to a potential english stab,1,True,-1,france,russia,9,76,Spring,1902
well were of the same mind on that front at the very least they certainly didnt appreciate when i did that though and i warned them in advance did you at least clear it with them,1,True,1,russia,france,9,77,Spring,1902
i warned then in advance but im not sure they saw it and they were unhappy either way,1,True,-1,france,russia,9,78,Spring,1902
however i think germanys moves have locked england and germany into conflict and im sure hell forget about it after some success on the german front,1,True,-1,france,russia,9,79,Spring,1902
i wouldnt be so sure of that if i was you the italians tell me that the english are angrily blabbing about your plans to attack italy with the forces you have in the south,1,True,1,russia,france,9,80,Spring,1902
there are no such plans time to do some damage control i guess,1,True,-1,france,russia,9,81,Spring,1902
yeah i figured it seemed fishy since if you planned to attack the italians surely youd have built another fleet in marseilles,1,True,1,russia,france,9,82,Spring,1902
you know i hate to sound like a broken clock but you could be in liverpool before the british could even do anything to stop you if you started now and were sufficiently sneaky about it,1,True,1,russia,france,9,83,Spring,1902
ill definitely take that under advisement of course it would be a lot more tempting if a foreign fleet were in the norwegian sea or something,1,True,-1,france,russia,9,84,Spring,1902
im sure the british will be sufficiently distracted with trying to keep me from being tempted to take norway and continuing the german campaign,1,True,1,russia,france,9,85,Spring,1902
any pertinent information on the british plan that you know andor are willing to give out by the way since theyre being so imaginative with your plans and all,1,True,1,russia,france,9,86,Spring,1902
nothing concrete but theyve indicated to me that they feel like they are on good terms with you which might mean that they plan to prioritize defending belgium over defending norway,1,True,-1,france,russia,9,87,Spring,1902
sorry holland,1,True,-1,france,russia,9,88,Spring,1902
excellent theyll definitely need to do that if they intend to keep that foothold and expand it,1,True,1,russia,france,9,89,Spring,1902
that does leave them vulnerable to an attack on norway however,1,True,-1,france,russia,9,90,Spring,1902
theyre either vulnerable to one or vulnerable to the other they cant have a guaranteed hold on both until fall and thats only assuming that their positioning relative to germany doesnt worsen significantly,1,True,1,russia,france,9,91,Spring,1902
yeah and the other complication is that they can only go to norwegian sea to shore up their position ,1,True,-1,france,russia,9,92,Spring,1902
indeed if they move to the helgoland bight or skagerrak to try and make room for more fleets to use against germany they risk losing netherlands and the foothold that they had established with no more means of gaining ground against the germans if they had built in london they could move to the channel to try and strongarm belgium but they built an army there instead,1,True,1,russia,france,9,93,Spring,1902
of course if they felt comfortable with you f norway could go to skagerrak to shore things up,1,True,-1,france,russia,9,94,Spring,1902
if they felt comfortable i doubt theyd have bothered to build a fleet that can go directly to the norwegian sea rather than one that can almost immediately deploy to harass andor support belgium,1,True,1,russia,france,9,95,Spring,1902
to be honest im not sure i get the a london build at all liverpool is better placed for convoying since you could go to clyde if you wanted to convoy through the north sea,1,True,-1,france,russia,9,96,Spring,1902
i understand and appreciate that if he intended to respect our demilitarization of the english channel and expected me to do the same f edinburgh is better than f london,1,True,-1,france,russia,9,97,Spring,1902
but why a london then,1,True,-1,france,russia,9,98,Spring,1902
yeah its not a terribly competent build order all things considered the fact that in one turn liverpool can move to be convoyed through any sea zone around britain means that its significantly better for that london only makes sense as a sedentary defensive move,1,True,1,russia,france,9,99,Spring,1902
im not sure it makes sense even as a defensive move in the event that i stab and go to the channel they would likely be reluctant to use a london to bounce the convoy in wales,1,True,-1,france,russia,9,100,Spring,1902
while it can obviously cover london itself in that sense it is little better than liverpool  yorkshire,1,True,-1,france,russia,9,101,Spring,1902
thats very true even in the context of pure defense it doesnt make a great deal of sense especially given the likelihood of an attack originating around liverpool and wales,1,True,1,russia,france,9,102,Spring,1902
i suspect the thought process was more on the lines of initially wanting to build a fleet in london deciding i would likely see that as an act of aggression and changing it to an army,1,True,-1,france,russia,9,103,Spring,1902
perhaps seems like an error of not enough foresight if thats the case,1,True,1,russia,france,9,104,Spring,1902
it still scans as a move to try and counter your influence or serve as a jumping off point for a surprise attack,1,True,1,russia,france,9,105,Spring,1902
even for a surprise attack f nth  eng a liverpool  york would make more sense,1,True,-1,france,russia,9,106,Spring,1902
yeah im not sure what theyre doing or if they even know what theyre doing,1,True,1,russia,france,9,107,Spring,1902
well i feel pretty vindicated in taking norway,1,True,1,russia,france,9,108,Fall,1902
indeed you should be able to hold both it and stp without much trouble now very aggressive attack by england,1,True,-1,france,russia,9,109,Fall,1902
just wish the austrians hadnt decided to ruin literally everything,1,True,1,russia,france,9,110,Fall,1902
look on the bright side turkey seems firmly in your camp now with their help austria should be easy to manage,1,True,-1,france,russia,9,111,Fall,1902
not without losses unfortunately you know it might be more easy for me to put a fleet in the norwegian sea if you didnt put so much pressure on the germans,1,True,1,russia,france,9,112,Fall,1902
what assistance would you need from germany a denmark is probably at your disposal  it can do nothing useful in the west ive discussed with germany a deal in which they take the north sea but yield belgium to me they seemed receptive but it might just be saving face  you should approach them with a similar offer,1,True,-1,france,russia,9,113,Fall,1902
you can no more help them take the north sea than they can prevent you from taking belgium i think that the deal needs to be a bit better than that,1,True,1,russia,france,9,114,Fall,1902
and i mostly just need germanys fleets to be free and clear to operate without possibly being harassed by french troops because with german fleets i can free myself from scandinavia free an army for use in the south and just overall better my position on the board itd be pretty nice,1,True,1,russia,france,9,115,Fall,1902
i think the point is less that i would help them take the north sea and more that they should accept the loss of belgium as a fait accompli and focus on the north sea,1,True,-1,france,russia,9,116,Fall,1902
less a real alliance and more being a thought partner  im happy to talk to anyone after all,1,True,-1,france,russia,9,117,Fall,1902
heres a proposal for you well all trick the british together yes you have their trust you can convince them that because im going to use all my resources to clamp down norway meaning that they cannot possibly take it and that since the germans are obviously going to support munich with the army in kiel that they cannot take it furthermore you got the germans to admit that they will only be coming to netherlands with the fleet in belgium  the fleet in the helgoland bight  thus you suggest that they do a supported move to the netherlands using f north sea and a ruhr to block that while you take belgium  this will fool them sufficiently that the germans can use the army in kiel to support the fleet in belgium into the netherlands as well as the fleet in the bight ceding belgium to you in the process while also freeing me of one necessary support so that i can move from sweden to skagerrak and the british lose two of their units this build phase questions,0,True,1,russia,france,9,118,Fall,1902
in this scenario you could propose something on the lines of a kiel s f belgium  holland a stp s f sweden  norway f hel s f norway  nth,1,False,-1,france,russia,9,119,Fall,1902
this would secure norway and holland while also having good odds of catching england by surprise and seizing the north sea,1,True,-1,france,russia,9,120,Fall,1902
that would bounce in netherlands if they decided to use the north sea to move but im assuming that you would be convincing them to do the opposite,0,True,1,russia,france,9,121,Fall,1902
well that depends on whats in it for me im happy to talk but if you want concrete action theres a few more points that need to be ironed out,1,True,-1,france,russia,9,122,Fall,1902
firstly i already have belgium in the bag and similarly you have secured norway further action rests on the premise that we would like to help germany at englands expense ive yet to be convinced of this,1,True,-1,france,russia,9,123,Fall,1902
if you secure the north sea while controlling scandinavia you are likely to capture the lions share of englands centers after all,1,True,-1,france,russia,9,124,Fall,1902
you misunderstand me i want to crush the british for our mutual gainsecurity helping the germans has nothing to do with it materially its about eliminating a mutually existential threat,1,True,1,russia,france,9,125,Fall,1902
all id realistically ever want is edinburgh,1,True,1,russia,france,9,126,Fall,1902
if you send even one fleet to harass the english i could break out of their cordon and we could split them in two once theyre dead i dont give a toss about the germans you can do with them what you will,1,True,1,russia,france,9,127,Fall,1902
i think it would better serve my interests to crack germany first and then help you fight england you and germany actually have reasonably robust defensive positions against england after all,1,True,-1,france,russia,9,128,Fall,1902
if you like you could accelerate that process by occupying the baltic,1,True,-1,france,russia,9,129,Fall,1902
i cant occupy the baltic until the english are gone full stop i have had no opportunity to attack the germans at all with the english riding my ass like they are and wont for the foreseeable future if they keep those fleets hovering around me i think itd be far better for both of our peace of minds if we went for the one directly between us last,1,True,1,russia,france,9,130,Fall,1902
thats reasonable i suppose i think at this point my inclination is to seize belgium and see how things play out from there,1,False,-1,france,russia,9,131,Fall,1902
i dont feel like im at risk of being attacked by a englishgerman alliance which also means im not under a lot of pressure to commit to a side now,1,True,-1,france,russia,9,132,Fall,1902
well hopefully the british lose netherlands destroying two of their units would be nice hopefully thatd help convince you to take the side with the upper hand as well,1,True,1,russia,france,9,133,Fall,1902
at least until the germans lose their utility,1,True,1,russia,france,9,134,Fall,1902
okay my attack on england went nowhere probably time to pivot,1,False,-2,france,russia,9,135,Spring,1903
you sure you didnt mean italy,1,True,2,russia,france,9,136,Spring,1903
i actually meant germany but my attack on italy didnt go anywhere either,1,True,-2,france,russia,9,137,Spring,1903
probably pivot and attack england like you and germany wanted,1,True,-2,france,russia,9,138,Spring,1903
thatd be pretty cool of you,1,True,2,russia,france,9,139,Spring,1903
i think in practice that means f picardy  eng and a burgundy  picardy,1,True,-2,france,russia,9,140,Spring,1903
it would be really helpful if you and germany could evict england from the north sea as possible which should be possible with f nwy  f hol s f hel  nth a kie s f hol h,1,True,-2,france,russia,9,141,Spring,1903
ill relay to the germans,1,True,2,russia,france,9,142,Spring,1903
its kind of a bummer that the english went idle,1,True,5,russia,france,9,143,Winter,1903
indeed these things happen but its always frustrating,1,,-5,france,russia,9,144,Winter,1903
great turn for you it seems though,1,,-5,france,russia,9,145,Winter,1903
oh definitely im on fire over here,1,True,5,russia,france,9,146,Spring,1904
should we pull the trigger on a stab on germany england is as good as done,0,True,-5,france,russia,9,147,Fall,1904
heya there just dropping in to say hello,1,True,0,turkey,england,9,0,Spring,1901
hey turkey our paths probably won’t cross for a while l but may i suggest you attack russia i’ve seen way to many games where russia is ignored and all of the sudden they have half the board anyways good lucks and have fun,1,True,0,england,turkey,9,1,Spring,1901
thanks ill definitely see what i can do a big russia is just as bad for me as everyone else,0,True,0,turkey,england,9,2,Spring,1901
sweet,1,True,0,england,turkey,9,3,Spring,1901
i was talking with russia negotiating over norway and such they told me they were planning on attacking you as they thought i was there ally the truth is i really dont want to see russia run off with this game so i decided to let you know,0,True,1,england,turkey,9,4,Fall,1902
thanks for the heads up,1,True,0,turkey,england,9,5,Winter,1902
hey france 😁 i would like to suggest an alliance between the two of us against germany in my opinion a englandfrance alliance is super powerful especially if we can trust each other germany has reached out to me about an alliance to attack you but franly i think france as a country is a much more powerful allyto start i suggest we have the english channel as a dmz and coordinate and attack on germany anyways good luck and have fun,0,True,0,england,france,9,0,Spring,1901
dear england i completely agree that the frenchenglish alliance can be quite powerful naturally the main sticking point early on is whether we can trust each other to demilitarize the channel on my end i have little reason to go there unless i distrust you i plan to go to midatlantic which would allow me to move to spain south coast and establish an early presence in the mediterranean will also aim to get into burgundy where i can potentially support you into belgium my suggestion is that you open with f edinburgh  norwegian sea f london  north sea  a liverpool  yorkshire this guarrenteed you a build in norway even if russia moves a moscow north while potentially letting you convoy into belgium and you can be safe in the knowledge that either a yorkshire or f north sea can cover london in the event that i dont keep my word let me know your thoughts good luck to you as well,1,True,0,france,england,9,1,Spring,1901
sounds good,1,True,0,england,france,9,2,Spring,1901
how are your relations with germany,1,True,0,england,france,9,3,Spring,1901
getting into burgundy would be great i’ll work some magic with germany and try to get them to not move there,1,True,0,england,france,9,4,Spring,1901
relations with germany are not outright hostile but its a little tense  bounce in burgundy is about what could be expected  since they moved to holland in spring youll need to talk to them regarding the belgium question but they can probably be brought around ill move to burgundy again but probably expecting another bounce,1,True,0,france,england,9,5,Fall,1901
so the thing is their going to have to choose between belgium and denmark if i let germany have belgium i could get denmark and have full control of scandinavia by 1902 from where i could launch a fullfledged russia attack,1,True,0,england,france,9,6,Fall,1901
im surprised germany is on board with this,1,True,0,france,england,9,7,Fall,1901
it means allowing you to border kiel but if theyre sincere and not just offering it because it would be easier for them to capture denmark next year than belgium,1,True,0,france,england,9,8,Fall,1901
then it could set you up well i assume you are convoying into denmark then,1,True,0,france,england,9,9,Fall,1901
well germany isnt on board with this yet i messaged them but they havnt responded yet,1,True,0,england,france,9,10,Fall,1901
well it certainly strengthens our alliance a lot if you are able to occupy denmark we would be far better placed to partition germany and it would be easier to check russian expansion,1,,0,france,england,9,11,Fall,1901
so if youre comfortable with it i suggest we just go ahead even if germany causes problems the two of us should be able to handle them,1,,0,france,england,9,12,Fall,1901
well if germany moves into denmark it sucks for me,1,True,0,england,france,9,13,Fall,1901
the last i spoke to germany they seemed interested in belgium but im not sure they had fully thought through the fact that taking belgium would mean giving up on either denmark or holland,1,True,0,france,england,9,14,Fall,1901
its obviously not ideal but a bounce in denmark would still be manageable  you still get one build in norway and germany would also be limited to one build in that scenario,1,True,0,france,england,9,15,Fall,1901
i’ll wait and see what germany messages me back,1,True,0,england,france,9,16,Fall,1901
deadline is coming up suggest you submit draft orders and revise them ifwhen germany gets back,1,True,0,france,england,9,17,Fall,1901
germany just said their not willing to give up on denmakr,1,True,0,england,france,9,18,Fall,1901
oh have they offered you belgium in exchange,1,True,0,france,england,9,19,Fall,1901
i dont think its going to happen im not going to move to denmark,0,True,0,england,france,9,20,Fall,1901
also germany said you reached out to them about turning on me,1,True,0,england,france,9,21,Fall,1901
im not sure if germany is flat out lying or if theyre misunderstanding what i told them,1,,0,france,england,9,22,Fall,1901
i told them that id be willing to let them have belgium which they then unprompted took to mean i was offering them belgian in exchange for an alliance against you however what i meant was that it was just acknowledging facts i couldnt stop them from taking belgium even if i wanted to,1,True,0,france,england,9,23,Fall,1901
i think its already pretty clear that i trust you more than i trust germany just from the fact that i agreed to demilitarize the english channel while we had an arranged bounce in burgundy,1,True,0,france,england,9,24,Fall,1901
ok i believe you also i dont think germany is the most seasoned diplomacy player he told me he wanted to have an alliance with me but that i had to give him belgium holland and denmark in return,0,True,0,england,france,9,25,Fall,1901
yeah germany seems like a rather greedy player,1,True,0,france,england,9,26,Fall,1901
didn’t get into denmark but holland is very nice as well,1,True,0,england,france,9,27,Winter,1901
indeed congrats,1,True,0,france,england,9,28,Winter,1901
whats your plans for build i was thinking of building a marseilles to support myself into burgundy and advance against germany,1,True,0,france,england,9,29,Winter,1901
and then couple that with f brest which could go to picardy to contest belgium,1,True,0,france,england,9,30,Winter,1901
also you can probably guess just based on your current situation but germany as approached me about an alliance against you,1,True,0,france,england,9,31,Winter,1901
right hopefully you stick with the more competent player 😉,1,True,0,england,france,9,32,Winter,1901
honestly i figured i should do my due diligence and consider it but i cant figure out how a francegerman alliance would even work in this situation its not as if he could support me into belgium,1,True,0,france,england,9,33,Winter,1901
u could tell him yes and then use that to stab,1,True,0,england,france,9,34,Winter,1901
i might do that but hes in a tight defensive enough position as is,0,,0,france,england,9,35,Winter,1901
which is why you would do that,1,True,0,england,france,9,36,Winter,1901
im thinking a build in london and a fleet in edinburg,1,True,0,england,france,9,37,Winter,1901
as in army in london and fleet in edinburgh,1,True,0,france,england,9,38,Winter,1901
yea,1,True,0,england,france,9,39,Winter,1901
makes sense,1,True,0,france,england,9,40,Winter,1901
